Transaction_ID,Date,Customer_ID,Account_Type,Transaction_Type,Category,Amount,Currency,Description,Location,Balance_After
FIN-22324,2023-06-14,CUST-275,Credit Card,Expense,Healthcare,851497.4,IDR,Expense for Healthcare at Makassar,Makassar,9932535.59
FIN-22325,2023-01-01,CUST-277,Checking,Expense,Dining Out,182492.44,IDR,Expense for Dining Out at Jakarta,Jakarta,20431499.85
FIN-22326,2023-06-06,CUST-228,Investment,Expense,Education,923224.14,IDR,Expense for Education at Denpasar,Denpasar,69689399.44
FIN-22327,2023-03-27,CUST-102,Credit Card,Expense,Healthcare,768295.68,IDR,Expense for Healthcare at Denpasar,Denpasar,7997970.24
FIN-22328,2023-06-10,CUST-148,Investment,Expense,Education,704970.9,IDR,Expense for Education at Makassar,Makassar,27230813.49
FIN-22329,2023-04-18,CUST-140,Credit Card,Expense,Dining Out,133243.94,IDR,Expense for Dining Out at Denpasar,Denpasar,33500220.57
FIN-22330,2023-03-29,CUST-140,Credit Card,Expense,Rent,2964263.01,IDR,Expense for Rent at Jakarta,Jakarta,30535957.56
FIN-22331,2023-03-14,CUST-254,Checking,Income,Investment Return,1188138.78,IDR,Income for Investment Return at Bandung,Bandung,25177549.55
FIN-22332,2023-03-01,CUST-118,Credit Card,Transfer,External Transfer,226182.64,IDR,Transfer for External Transfer at Denpasar,Denpasar,40443581.93
FIN-22333,2023-12-07,CUST-279,Investment,Expense,Transportation,258472.56,IDR,Expense for Transportation at Medan,Medan,71104793.63
FIN-22334,2023-03-30,CUST-259,Credit Card,Expense,Utilities,52317.95,IDR,Expense for Utilities at Bandung,Bandung,14136879.13
FIN-22335,2023-11-16,CUST-231,Savings,Expense,Shopping,346246.01,IDR,Expense for Shopping at Surabaya,Surabaya,1330834.82
FIN-22336,2023-12-02,CUST-237,Savings,Income,Gift,539088.37,IDR,Income for Gift at Surabaya,Surabaya,36673715.94
FIN-22337,2023-02-02,CUST-264,Savings,Income,Bonus,103417.6,IDR,Income for Bonus at Bandung,Bandung,32205813.81
FIN-22338,2023-06-01,CUST-230,Savings,Expense,Shopping,162117.17,IDR,Expense for Shopping at Medan,Medan,35855744.87
FIN-22339,2023-07-25,CUST-176,Savings,Income,Gift,118637.92,IDR,Income for Gift at Jakarta,Jakarta,36438319.33
FIN-22340,2023-07-19,CUST-179,Credit Card,Expense,Rent,1649030.83,IDR,Expense for Rent at Semarang,Semarang,30200106.71
FIN-22341,2023-09-12,CUST-213,Investment,Expense,Entertainment,525573.17,IDR,Expense for Entertainment at Makassar,Makassar,2462235.93
FIN-22342,2023-07-25,CUST-172,Investment,Expense,Groceries,318107.0,IDR,Expense for Groceries at Makassar,Makassar,38204970.21
FIN-22343,2023-04-03,CUST-128,Checking,Expense,Healthcare,810576.68,IDR,Expense for Healthcare at Jakarta,Jakarta,37826644.92
FIN-22344,2023-06-06,CUST-276,Savings,Income,Bonus,615616.89,IDR,Income for Bonus at Jakarta,Jakarta,5560765.93
FIN-22345,2023-05-25,CUST-287,Investment,Transfer,Internal Transfer,99147.13,IDR,Transfer for Internal Transfer at Denpasar,Denpasar,-4373408.93
FIN-22346,2023-07-28,CUST-250,Credit Card,Expense,Shopping,105569.73,IDR,Expense for Shopping at Jakarta,Jakarta,62746726.75
FIN-22347,2023-10-09,CUST-105,Savings,Expense,Healthcare,428025.85,IDR,Expense for Healthcare at Surabaya,Surabaya,31381679.13
FIN-22348,2023-12-28,CUST-100,Savings,Income,Bonus,750515.79,IDR,Income for Bonus at Medan,Medan,33990013.26
FIN-22349,2023-04-07,CUST-124,Savings,Expense,Rent,2643231.11,IDR,Expense for Rent at Semarang,Semarang,57227812.37
FIN-22350,2023-05-01,CUST-240,Savings,Transfer,Internal Transfer,925655.79,IDR,Transfer for Internal Transfer at Makassar,Makassar,21385436.22
FIN-22351,2023-10-17,CUST-296,Savings,Income,Freelance,538642.05,IDR,Income for Freelance at Denpasar,Denpasar,24574753.46
FIN-22352,2023-08-12,CUST-162,Checking,Income,Gift,993014.01,IDR,Income for Gift at Semarang,Semarang,61969190.01
FIN-22353,2023-07-17,CUST-272,Checking,Expense,Insurance,413433.95,IDR,Expense for Insurance at Makassar,Makassar,28576313.2
FIN-22354,2023-02-28,CUST-261,Investment,Income,Freelance,113707.3,IDR,Income for Freelance at Denpasar,Denpasar,24354531.11
FIN-22355,2023-02-25,CUST-100,Savings,Income,Gift,793190.92,IDR,Income for Gift at Semarang,Semarang,34783204.18
FIN-22356,2023-03-20,CUST-125,Checking,Expense,Utilities,466475.74,IDR,Expense for Utilities at Semarang,Semarang,15957133.24
FIN-22357,2023-09-02,CUST-183,Savings,Expense,Insurance,498078.25,IDR,Expense for Insurance at Denpasar,Denpasar,46218248.58
FIN-22358,2023-11-19,CUST-285,Credit Card,Expense,Utilities,16211.21,IDR,Expense for Utilities at Jakarta,Jakarta,3675497.89
FIN-22359,2023-12-01,CUST-168,Checking,Expense,Education,136161.3,IDR,Expense for Education at Jakarta,Jakarta,6812075.88
FIN-22360,2023-08-24,CUST-228,Savings,Expense,Education,424809.26,IDR,Expense for Education at Semarang,Semarang,69264590.18
FIN-22361,2023-12-21,CUST-176,Credit Card,Expense,Utilities,737080.0,IDR,Expense for Utilities at Makassar,Makassar,35701239.34
FIN-22362,2023-03-19,CUST-279,Investment,Expense,Healthcare,538527.91,IDR,Expense for Healthcare at Bandung,Bandung,70566265.71
FIN-22363,2023-10-22,CUST-124,Checking,Expense,Transportation,188621.55,IDR,Expense for Transportation at Surabaya,Surabaya,57039190.82
FIN-22364,2023-06-25,CUST-183,Checking,Expense,Healthcare,9479877.51,IDR,Expense for Healthcare at Bandung,Bandung,36738371.08
FIN-22365,2023-03-11,CUST-248,Savings,Expense,Insurance,151292.19,IDR,Expense for Insurance at Bandung,Bandung,11393576.28
FIN-22366,2023-02-02,CUST-295,Investment,Expense,Healthcare,489586.9,IDR,Expense for Healthcare at Semarang,Semarang,44657174.38
FIN-22367,2023-08-23,CUST-178,Investment,Expense,Entertainment,688728.09,IDR,Expense for Entertainment at Bandung,Bandung,7488761.94
FIN-22368,2023-02-08,CUST-230,Checking,Expense,Shopping,848510.09,IDR,Expense for Shopping at Bandung,Bandung,35007234.78
FIN-22369,2023-08-23,CUST-232,Credit Card,Expense,Education,541070.46,IDR,Expense for Education at Bandung,Bandung,59121112.07
FIN-22370,2023-10-27,CUST-236,Savings,Expense,Entertainment,19777.56,IDR,Expense for Entertainment at Semarang,Semarang,-1116217.3
FIN-22371,2023-07-21,CUST-102,Credit Card,Transfer,Internal Transfer,837337.32,IDR,Transfer for Internal Transfer at Surabaya,Surabaya,7160632.92
FIN-22372,2023-08-23,CUST-110,Investment,Expense,Shopping,605811.02,IDR,Expense for Shopping at Surabaya,Surabaya,3351813.09
FIN-22373,2023-05-19,CUST-236,Credit Card,Expense,Groceries,5948663.98,IDR,Expense for Groceries at Semarang,Semarang,-7064881.28
FIN-22374,2023-10-12,CUST-148,Savings,Expense,Dining Out,350040.78,IDR,Expense for Dining Out at Semarang,Semarang,26880772.71
FIN-22375,2023-08-31,CUST-167,Savings,Expense,Healthcare,984405.52,IDR,Expense for Healthcare at Medan,Medan,2267296.74
FIN-22376,2023-07-09,CUST-103,Savings,Income,Salary,15194855.67,IDR,Income for Salary at Medan,Medan,23530132.39
FIN-22377,2023-02-22,CUST-251,Credit Card,Expense,Rent,4689061.64,IDR,Expense for Rent at Jakarta,Jakarta,25050286.48
FIN-22378,2023-10-13,CUST-166,Checking,Expense,Shopping,668316.78,IDR,Expense for Shopping at Medan,Medan,15079859.06
FIN-22379,2023-10-19,CUST-113,Investment,Transfer,Internal Transfer,657091.42,IDR,Transfer for Internal Transfer at Makassar,Makassar,21963890.43
FIN-22380,2023-01-18,CUST-107,Savings,Expense,Transportation,242477.06,IDR,Expense for Transportation at Surabaya,Surabaya,6902294.84
FIN-22381,2023-05-19,CUST-175,Credit Card,Transfer,External Transfer,140211.44,IDR,Transfer for External Transfer at Medan,Medan,20393663.01
FIN-22382,2023-05-21,CUST-270,Credit Card,Transfer,External Transfer,820315.2,IDR,Transfer for External Transfer at Jakarta,Jakarta,39571172.32
FIN-22383,2023-07-13,CUST-136,Checking,Income,Investment Return,1261435.48,IDR,Income for Investment Return at Bandung,Bandung,43799582.87
FIN-22384,2023-08-06,CUST-296,Checking,Income,Bonus,2004530.15,IDR,Income for Bonus at Makassar,Makassar,26579283.61
FIN-22385,2023-11-28,CUST-268,Credit Card,Expense,Rent,2405169.29,IDR,Expense for Rent at Bandung,Bandung,21905591.99
FIN-22386,2023-10-05,CUST-173,Credit Card,Expense,Transportation,320352.02,IDR,Expense for Transportation at Denpasar,Denpasar,25553873.91
FIN-22387,2023-04-29,CUST-236,Checking,Expense,Insurance,832132.33,IDR,Expense for Insurance at Makassar,Makassar,-7897013.61
FIN-22388,2023-06-28,CUST-155,Savings,Income,Gift,65793.04,IDR,Income for Gift at Makassar,Makassar,33875945.68
FIN-22389,2023-04-05,CUST-123,Savings,Transfer,External Transfer,244460.27,IDR,Transfer for External Transfer at Medan,Medan,7646953.83
FIN-22390,2023-09-11,CUST-140,Investment,Expense,Shopping,646112.67,IDR,Expense for Shopping at Semarang,Semarang,29889844.89
FIN-22391,2023-06-14,CUST-282,Credit Card,Expense,Utilities,189135.19,IDR,Expense for Utilities at Denpasar,Denpasar,44372898.71
FIN-22392,2023-06-27,CUST-135,Credit Card,Income,Salary,19662475.46,IDR,Income for Salary at Jakarta,Jakarta,42920940.03
FIN-22393,2023-08-18,CUST-117,Savings,Expense,Rent,3351825.54,IDR,Expense for Rent at Semarang,Semarang,23760036.18
FIN-22394,2023-02-17,CUST-166,Investment,Expense,Dining Out,262227.17,IDR,Expense for Dining Out at Bandung,Bandung,14817631.89
FIN-22395,2023-03-14,CUST-176,Investment,Expense,Dining Out,100460.74,IDR,Expense for Dining Out at Bandung,Bandung,35600778.59
FIN-22396,2023-10-25,CUST-176,Investment,Income,Investment Return,1710070.22,IDR,Income for Investment Return at Surabaya,Surabaya,37310848.82
FIN-22397,2023-09-08,CUST-230,Savings,Expense,Groceries,288433.01,IDR,Expense for Groceries at Jakarta,Jakarta,34718801.77
FIN-22398,2023-12-19,CUST-151,Checking,Expense,Shopping,919259.73,IDR,Expense for Shopping at Jakarta,Jakarta,5241980.23
FIN-22399,2023-09-20,CUST-221,Checking,Expense,Shopping,77634.2,IDR,Expense for Shopping at Medan,Medan,37491319.31
FIN-22400,2023-04-11,CUST-102,Credit Card,Expense,Healthcare,192114.94,IDR,Expense for Healthcare at Jakarta,Jakarta,6968517.98
FIN-22401,2023-08-16,CUST-277,Credit Card,Expense,Transportation,466961.98,IDR,Expense for Transportation at Denpasar,Denpasar,19964537.87
FIN-22402,2023-09-20,CUST-112,Savings,Expense,Groceries,210308.2,IDR,Expense for Groceries at Bandung,Bandung,1805342.19
FIN-22403,2023-07-15,CUST-227,Savings,Expense,Insurance,744883.69,IDR,Expense for Insurance at Medan,Medan,45248613.08
FIN-22404,2023-10-29,CUST-116,Credit Card,Expense,Healthcare,145186.2,IDR,Expense for Healthcare at Medan,Medan,8929686.63
FIN-22405,2023-11-19,CUST-210,Credit Card,Transfer,External Transfer,62131.7,IDR,Transfer for External Transfer at Jakarta,Jakarta,34006609.75
FIN-22406,2023-12-20,CUST-109,Savings,Income,Gift,558562.55,IDR,Income for Gift at Semarang,Semarang,9173502.07
FIN-22407,2023-04-30,CUST-275,Credit Card,Income,Salary,13104538.69,IDR,Income for Salary at Bandung,Bandung,23037074.28
FIN-22408,2023-03-29,CUST-266,Credit Card,Expense,Shopping,778714.2,IDR,Expense for Shopping at Denpasar,Denpasar,28028484.44
FIN-22409,2023-12-10,CUST-257,Investment,Expense,Insurance,178989.6,IDR,Expense for Insurance at Denpasar,Denpasar,42604303.89
FIN-22410,2023-09-09,CUST-184,Credit Card,Expense,Utilities,945993.38,IDR,Expense for Utilities at Jakarta,Jakarta,10478131.57
FIN-22411,2023-04-02,CUST-136,Savings,Expense,Education,468133.17,IDR,Expense for Education at Makassar,Makassar,43331449.7
FIN-22412,2023-11-20,CUST-118,Checking,Expense,Shopping,195656.12,IDR,Expense for Shopping at Jakarta,Jakarta,40247925.81
FIN-22413,2023-08-25,CUST-103,Credit Card,Expense,Shopping,306256.22,IDR,Expense for Shopping at Denpasar,Denpasar,23223876.17
FIN-22414,2023-02-20,CUST-168,Checking,Expense,Utilities,527841.56,IDR,Expense for Utilities at Jakarta,Jakarta,6284234.31
FIN-22415,2023-04-04,CUST-285,Checking,Expense,Transportation,287673.4,IDR,Expense for Transportation at Semarang,Semarang,3387824.48
FIN-22416,2023-02-28,CUST-298,Savings,Expense,Education,986210.78,IDR,Expense for Education at Bandung,Bandung,60367054.8
FIN-22417,2023-06-22,CUST-247,Savings,Expense,Rent,4082609.74,IDR,Expense for Rent at Denpasar,Denpasar,46461527.35
FIN-22418,2023-10-21,CUST-261,Checking,Expense,Insurance,473330.22,IDR,Expense for Insurance at Semarang,Semarang,23881200.88
FIN-22419,2023-08-06,CUST-208,Checking,Expense,Entertainment,98535.97,IDR,Expense for Entertainment at Semarang,Semarang,17380801.7
FIN-22420,2023-10-03,CUST-292,Savings,Expense,Insurance,961572.96,IDR,Expense for Insurance at Bandung,Bandung,28922726.29
FIN-22421,2023-04-10,CUST-132,Investment,Income,Salary,6827908.07,IDR,Income for Salary at Jakarta,Jakarta,39539383.46
FIN-22422,2023-05-08,CUST-236,Checking,Expense,Insurance,314300.03,IDR,Expense for Insurance at Jakarta,Jakarta,-8211313.65
FIN-22423,2023-05-05,CUST-285,Investment,Income,Salary,15351266.7,IDR,Income for Salary at Jakarta,Jakarta,18739091.18
FIN-22424,2023-09-15,CUST-283,Savings,Income,Investment Return,215893.42,IDR,Income for Investment Return at Medan,Medan,2648129.32
FIN-22425,2023-04-16,CUST-202,Savings,Transfer,External Transfer,213585.16,IDR,Transfer for External Transfer at Medan,Medan,33778985.34
FIN-22426,2023-02-10,CUST-155,Credit Card,Expense,Education,406933.8,IDR,Expense for Education at Denpasar,Denpasar,33469011.88
FIN-22427,2023-11-13,CUST-115,Savings,Expense,Shopping,328539.55,IDR,Expense for Shopping at Medan,Medan,32691990.92
FIN-22428,2023-02-16,CUST-193,Credit Card,Expense,Transportation,88676.7,IDR,Expense for Transportation at Medan,Medan,21738928.34
FIN-22429,2023-05-03,CUST-249,Investment,Expense,Entertainment,353250.18,IDR,Expense for Entertainment at Bandung,Bandung,14140995.57
FIN-22430,2023-05-07,CUST-200,Savings,Expense,Shopping,911903.42,IDR,Expense for Shopping at Jakarta,Jakarta,-3572325.23
FIN-22431,2023-03-23,CUST-239,Investment,Transfer,External Transfer,415760.64,IDR,Transfer for External Transfer at Surabaya,Surabaya,19786596.24
FIN-22432,2023-09-24,CUST-121,Investment,Expense,Dining Out,80909.6,IDR,Expense for Dining Out at Jakarta,Jakarta,27040824.41
FIN-22433,2023-02-23,CUST-259,Investment,Transfer,External Transfer,638259.94,IDR,Transfer for External Transfer at Denpasar,Denpasar,13498619.19
FIN-22434,2023-11-22,CUST-176,Investment,Expense,Rent,4913595.15,IDR,Expense for Rent at Makassar,Makassar,32397253.67
FIN-22435,2023-10-14,CUST-239,Savings,Income,Bonus,18189.83,IDR,Income for Bonus at Medan,Medan,19804786.08
FIN-22436,2023-03-10,CUST-230,Savings,Expense,Dining Out,354394.49,IDR,Expense for Dining Out at Semarang,Semarang,34364407.28
FIN-22437,2023-04-28,CUST-251,Credit Card,Expense,Rent,3513705.64,IDR,Expense for Rent at Medan,Medan,21536580.84
FIN-22438,2023-07-25,CUST-166,Savings,Expense,Utilities,510599.75,IDR,Expense for Utilities at Semarang,Semarang,14307032.14
FIN-22439,2023-09-18,CUST-216,Credit Card,Expense,Entertainment,120766.97,IDR,Expense for Entertainment at Denpasar,Denpasar,28803626.32
FIN-22440,2023-06-18,CUST-237,Investment,Income,Freelance,132053.02,IDR,Income for Freelance at Makassar,Makassar,36805768.96
FIN-22441,2023-08-06,CUST-241,Savings,Expense,Healthcare,840752.28,IDR,Expense for Healthcare at Denpasar,Denpasar,21498621.81
FIN-22442,2023-01-18,CUST-151,Credit Card,Transfer,Internal Transfer,512184.56,IDR,Transfer for Internal Transfer at Makassar,Makassar,4729795.67
FIN-22443,2023-07-03,CUST-231,Checking,Expense,Transportation,232116.34,IDR,Expense for Transportation at Denpasar,Denpasar,1098718.48
FIN-22444,2023-05-09,CUST-124,Checking,Expense,Education,22331.81,IDR,Expense for Education at Bandung,Bandung,57016859.0
FIN-22445,2023-04-09,CUST-231,Investment,Transfer,Internal Transfer,549501.59,IDR,Transfer for Internal Transfer at Denpasar,Denpasar,549216.89
FIN-22446,2023-03-27,CUST-110,Credit Card,Income,Bonus,863732.88,IDR,Income for Bonus at Jakarta,Jakarta,4215545.97
FIN-22447,2023-12-01,CUST-191,Investment,Expense,Rent,2439858.32,IDR,Expense for Rent,,43637442.32
FIN-22448,2023-12-29,CUST-276,Investment,Expense,Dining Out,94867.15,IDR,Expense for Dining Out at Denpasar,Denpasar,5465898.78
FIN-22449,2023-05-03,CUST-241,Savings,Income,Freelance,717441.12,IDR,Income for Freelance at Surabaya,Surabaya,22216062.93
FIN-22450,2023-03-15,CUST-292,Credit Card,Expense,Insurance,37879.66,IDR,Expense for Insurance at Surabaya,Surabaya,28884846.63
FIN-22451,2023-07-19,CUST-165,Investment,Expense,Utilities,379462.36,IDR,Expense for Utilities at Denpasar,Denpasar,37432656.3
FIN-22452,2023-03-15,CUST-147,Credit Card,Income,Bonus,180667.43,IDR,Income for Bonus at Semarang,Semarang,25331488.9
FIN-22453,2023-01-27,CUST-109,Checking,Expense,Shopping,437304.95,IDR,Expense for Shopping at Medan,Medan,8736197.12
FIN-22454,2023-01-07,CUST-138,Investment,Expense,Utilities,65529.64,IDR,Expense for Utilities at Jakarta,Jakarta,33644661.09
FIN-22455,2023-11-01,CUST-185,Checking,Expense,Healthcare,724227.29,IDR,Expense for Healthcare at Medan,Medan,7569768.93
FIN-22456,2023-10-06,CUST-249,Savings,Income,Freelance,481038.12,IDR,Income for Freelance at Medan,Medan,14622033.68
FIN-22457,2023-05-05,CUST-134,Credit Card,Transfer,Internal Transfer,35736.89,IDR,Transfer for Internal Transfer at Jakarta,Jakarta,30566070.8
FIN-22458,2023-04-08,CUST-292,Savings,Expense,Utilities,168645.23,IDR,Expense for Utilities at Medan,Medan,28716201.4
FIN-22459,2023-10-17,CUST-110,Investment,Expense,Healthcare,500658.12,IDR,Expense for Healthcare,,3714887.85
FIN-22460,2023-05-10,CUST-180,Credit Card,Expense,Groceries,499457.13,IDR,Expense for Groceries at Denpasar,Denpasar,19263641.37
FIN-22461,2023-02-05,CUST-221,Savings,Expense,Dining Out,160195.28,IDR,Expense for Dining Out at Denpasar,Denpasar,37331124.03
FIN-22462,2023-04-26,CUST-294,Credit Card,Expense,Utilities,191830.45,IDR,Expense for Utilities at Jakarta,Jakarta,27582443.62
FIN-22463,2023-03-15,CUST-187,Checking,Expense,Education,277179.32,IDR,Expense for Education at Makassar,Makassar,41236413.47
FIN-22464,2023-01-09,CUST-249,Credit Card,Expense,Insurance,799857.94,IDR,Expense for Insurance at Semarang,Semarang,13822175.74
FIN-22465,2023-01-12,CUST-153,Checking,Expense,Entertainment,322648.21,IDR,Expense for Entertainment at Medan,Medan,57867434.8
FIN-22466,2023-02-10,CUST-266,Investment,Expense,Dining Out,374090.04,IDR,Expense for Dining Out at Surabaya,Surabaya,27654394.39
FIN-22467,2023-05-19,CUST-188,Credit Card,Expense,Entertainment,120827.29,IDR,Expense for Entertainment at Semarang,Semarang,5772229.66
FIN-22468,2023-12-08,CUST-128,Credit Card,Transfer,Internal Transfer,179022.24,IDR,Transfer for Internal Transfer at Denpasar,Denpasar,37647622.68
FIN-22469,2023-12-26,CUST-173,Investment,Expense,Shopping,433680.28,IDR,Expense for Shopping at Makassar,Makassar,25120193.63
FIN-22470,2023-08-04,CUST-132,Checking,Expense,Rent,4677491.11,IDR,Expense for Rent at Medan,Medan,34861892.35
FIN-22471,2023-05-13,CUST-106,Checking,Expense,Shopping,976657.41,IDR,Expense for Shopping at Jakarta,Jakarta,45128018.63
FIN-22472,2023-09-09,CUST-174,Checking,Income,Investment Return,182862.98,IDR,Income for Investment Return at Denpasar,Denpasar,31654223.7
FIN-22473,2023-09-28,CUST-296,Checking,Expense,Utilities,835269.67,IDR,Expense for Utilities at Bandung,Bandung,25744013.94
FIN-22474,2023-10-04,CUST-168,Investment,Expense,Rent,3264593.88,IDR,Expense for Rent at Semarang,Semarang,3019640.43
FIN-22475,2023-07-30,CUST-181,Credit Card,Expense,Utilities,10759076.11,IDR,Expense for Utilities at Surabaya,Surabaya,-6822509.56
